Name,LCNAF Heading,LC Record Link
"Leopold, Aldo, 1886-1948.","Leopold, Aldo, 1886-1948",http://id.loc.gov/authorities/names/n50049888
"LeRoy, James A. (James Alfred), 1875-1909.","LeRoy, James A. (James Alfred), 1875-1909",http://id.loc.gov/authorities/names/nr96018829
"LeRoy, Mabel.",,
"Lesinski, John, 1885-1950.","Lesinski, John, 1885-1950",http://id.loc.gov/authorities/names/no2009002843
"Lesinski, John, 1914-",,
"Lesinski, John, 1914-2005.",,
"Lesinski, T. John.",,
"Leslie, Dale R.",,
"Leslie, Elizabeth A.","Adler, Elisabeth",http://id.loc.gov/authorities/names/n83033656
"Levin, Saul R.",,
"Levi-Strauss, Claude.","Lévi-Strauss, Claude",http://id.loc.gov/authorities/names/n79011221
"Levitas, Mollie, 1885-",,
"Lewin, Kurt, 1890-1947.","Lewin, Kurt, 1890-1947",http://id.loc.gov/authorities/names/n79045499
"Lewis, C. S. (Clive Staples), 1898-1963.","Lewis, C. S. (Clive Staples), 1898-1963",http://id.loc.gov/authorities/names/n79003974
"Lewis, Charles E.","Wingate, Charles E. L. (Charles Edgar Lewis), 1861-",http://id.loc.gov/authorities/names/n90653875
"Lewis, Donald J. (Donald John), 1926-","Lewis, Donald J. (Donald John), 1926-",http://id.loc.gov/authorities/names/n88671053
"Lewis, Earl.","Waldron, Mal, 1925-2002",http://id.loc.gov/authorities/names/n83147700
"Lewis, Fulton, 1903-1966.","Lewis, Fulton, 1903-1966",http://id.loc.gov/authorities/names/n88172394
"Lewis, Henry, 1893-","Pierson, Henry L. (Henry Lewis), 1807-1893",http://id.loc.gov/authorities/names/n85282638
"Lewis, Howard Bishop, 1887-1954.",,
"Lewis, James A.","Lewis, James Andrew, 1953-",http://id.loc.gov/authorities/names/n2001008696
"Lewis, James H.","Lewis, James H.",http://id.loc.gov/authorities/names/n87947542
"Lewis, John, 1940 Feb. 21-","Randolph, A. Philip (Asa Philip), 1889-1979",http://id.loc.gov/authorities/names/n50053913
"Lewis, Robert E.","Shibayama, Zenkei, 1894-1974",http://id.loc.gov/authorities/names/n84127590
"Lewisohn, Ludwig, 1882-1955.","Lewisohn, Ludwig, 1882-1955",http://id.loc.gov/authorities/names/n50049893
"Liddicoat, Richard T. (Richard Thomas), 1918-","Liddicoat, Richard T. (Richard Thomas), 1918-2002",http://id.loc.gov/authorities/names/n87944966
"Liddicoat, Richard T. (Richard Thomas), b. 1891.",,
"Lie, Trygve, 1896-1968.","Lie, Trygve, 1896-1968",http://id.loc.gov/authorities/names/n88263254
"Liebold, Ernest G., 1884-",,
"Lighthall, Dow L., b. 1809.",,
"Lightner, Candy.","Lightner, Candy",http://id.loc.gov/authorities/names/n90625191
"Lightner, Clarence Ashley, 1862-1938.",,
"Lilienthal, David Eli, 1899-1981.","Lilienthal, David Eli, 1899-1981",http://id.loc.gov/authorities/names/n80009867
"Lillie, Frank Rattray, 1870-1947.","Lillie, Frank Rattray, 1870-1947",http://id.loc.gov/authorities/names/n87834084
"Lillie, Guy.",,
"Limprecht, Marta.",,
"Lincoln, Burr, 1880-1937.",,
"Lincoln, Esther, 1879-1961.",,
"Lincoln, George Arthur, 1907-","Lincoln, George A. (George Arthur), 1907-1975",http://id.loc.gov/authorities/names/n50051487
"Lincoln, James H.","Lincoln, James H.",http://id.loc.gov/authorities/names/n85051179
"Lincoln, James H. Fiery trial.",,
"Lincoln, Lansing E. (Lansing Edward), 1842-1916.",,
"Lincoln, Lawrence J. (Lawrence Joseph), 1909-",,
"Lind, James, 1716-1794.","Lind, James, 1716-1794",http://id.loc.gov/authorities/names/n84805668
"Lindeman, Joyce.",,
"Linderholm, C. Lincoln.",,
"Lindley, Ernest Kidder, 1899-","Lindley, Ernest Kidder, 1899-",http://id.loc.gov/authorities/names/n50050858
"Lindsay, Catherine, 1842-1923.",,
"Lindsey, Fanny Cole.",,
"Lindzey, Gardner.","Lindzey, Gardner",http://id.loc.gov/authorities/names/n79043680
"Ling, Shata Lurie.",,
"Linsley, Edward B., b. 1847.",,
"Linton, Ralph, 1893-1953.","Linton, Ralph, 1893-1953",http://id.loc.gov/authorities/names/n80070559
"Linville, Henry Richardson, 1866-","Linville, Henry R. (Henry Richardson), 1866-1941",http://id.loc.gov/authorities/names/n91009408
"Lippitt, Ronald.","Lippitt, Ronald",http://id.loc.gov/authorities/names/n79006498
"Lister, Frances.",,
"Litchfield, Edward Harold, 1914-1968.","Litchfield, Edward H. (Edward Harold), 1914-1968",http://id.loc.gov/authorities/names/no97000797
"Littell, Norman M.","Littell, Norman M. (Norman Mather), 1899-1994",http://id.loc.gov/authorities/names/n86007621
"Little, Clarnece C. (Clarence Cook), b. 1888.",,
"Little, Doris.","Gerra, Doris Anita Little, 1925-",http://id.loc.gov/authorities/names/n98055308
"Littlefield, Josiah L. (Josiah Loomis), 1845-1935.",,
Littlefield family.,,
"Littmann, David L.","Littmann, David L.",http://id.loc.gov/authorities/names/no2011081792
"Livingstone, William, 1844-1925.",,
"Lloyd, Alice Crocker, 1893-1950.",,
"Lloyd, Lola Maverick, 1875-1944.","Lloyd, Lola Maverick, 1875-1944",http://id.loc.gov/authorities/names/n90688732
"Lloyd, William B., Jr.","Lloyd, William Bross, 1908-",http://id.loc.gov/authorities/names/n80051426
"Lobsinger, Donald.",,
"Lochner, Louis Paul, 1887-1975.","Lochner, Louis Paul, 1887-1975",http://id.loc.gov/authorities/names/n50050756
"Lockley, Amelia.",,
"Lockley, George, b. 1836.",,
"Lockwood, Albert Lewis, 1871-1933.",,
"Lockwood, Harry Albert, 1861-1920.",,
"Lodge, Henry Cabot, 1850-1924.","Lodge, Henry Cabot, 1850-1924",http://id.loc.gov/authorities/names/n79092575
"Loeb, Jacques, 1859-1924.","Loeb, Jacques, 1859-1924",http://id.loc.gov/authorities/names/n50039465
"Logan, Walter S. (Walter Seth), 1847-1906.","Logan, Walter S. (Walter Seth), 1847-1906",http://id.loc.gov/authorities/names/n83192062
"Lohbeck, Donald, 1917-",,
"Lohr, Mary.","Lohr, Mary",http://id.loc.gov/authorities/names/n2004116857
"Lohr, Paul.","Löhr, Paul",http://id.loc.gov/authorities/names/n83025665
"Lombard, Warren P. |q (Warren Plimpton), |d 1855-1939.",,
"London, Meyer, 1871-1926.","London, Meyer, 1871-1926",http://id.loc.gov/authorities/names/n2012078272
"Lonergan, Augustine, 1874-1947.","Lonergan, Augustine, 1874-1947",http://id.loc.gov/authorities/names/n2001120290
"Long, Breckinridge, 1881-1958.","Long, Breckinridge, 1881-1958",http://id.loc.gov/authorities/names/n86071919
"Long, Earl Kemp, 1895-1960.","Long, Earl Kemp, 1895-1960",http://id.loc.gov/authorities/names/n85042061
"Long, John Davis, 1838-1915.","Long, John Davis, 1838-1915",http://id.loc.gov/authorities/names/n79072654
"Long, Russell B.","Long, Russell B.",http://id.loc.gov/authorities/names/n79041849
"Longyear, Ephraim, 1827-1889.",,
"Longyear, John Munro, 1850-1922.","Longyear, John Munro, 1850-1922",http://id.loc.gov/authorities/names/n88671461
"Loomis, Homer.","Pound, Homer L. (Homer Loomis), 1858-1942",http://id.loc.gov/authorities/names/no2008014670
"Loomis, Jonathan.","Loomis, Bennett Jonathan, 1831-",http://id.loc.gov/authorities/names/n2003077243
"Loomis, Maxine E.","Loomis, Maxine E.",http://id.loc.gov/authorities/names/nr92024518
"Loomis, Ralph A., 1923-","Loomis, Ralph A., 1923-",http://id.loc.gov/authorities/names/n85240428
"Lord, Russell, 1895-1964.","Lord, Russell, 1895-1964",http://id.loc.gov/authorities/names/n50042296
"Loree, Douglas D.",,
"Losh, Hazel Marie, 1898-1978.",,
"Lothrop, George Howard, d. 1896.",,
"Louchheim, Katie, 1903-","Louchheim, Katie, 1903-1991",http://id.loc.gov/authorities/names/n83129663
"Loud, Edward F.",,
"Loud, Percy.",,
"Love, Edmund G.","Love, Edmund G.",http://id.loc.gov/authorities/names/n80034078
"Lovejoy, P. S., 1884-1942.",,
"Lovell, Louis S., b. 1816.",,
"Loveman, Amy.","Loveman, Amy",http://id.loc.gov/authorities/names/n86022210
"Lovett, John L.",,
"Lovett, Robert A. (Robert Abercrombie), 1895-","Lovett, Robert A. (Robert Abercrombie), 1895-1986",http://id.loc.gov/authorities/names/n90660497
"Lowe, Berenice Bryant.","Lowe, Berenice Bryant",http://id.loc.gov/authorities/names/n85274911
"Lowell, A. Lawrence (Abbott Lawrence), 1856-1943.","Lowell, A. Lawrence (Abbott Lawrence), 1856-1943",http://id.loc.gov/authorities/names/n50040391
"Lowell, Dwight Nelson, d. 1907.",,
"Lowell, Robert, 1917-1977.","Lowell, Robert, 1917-1977",http://id.loc.gov/authorities/names/n79023350
"Lowery, Percival C., 1885-1978.",,
"Lowrie, Donald A., (Donald Alexander), 1889-1974.","Lowrie, Donald A. (Donald Alexander), 1889-1974",http://id.loc.gov/authorities/names/n91088667
"Lucas, Henry Stephen, 1889-1961.","Lucas, Henry Stephen, 1889-1961",http://id.loc.gov/authorities/names/n84126252
"Lucas, Mae Whitacre.",,
"Lucas, Scott Wike, 1892-","Lucas, Scott Wike, 1892-1968",http://id.loc.gov/authorities/names/no2002110182
"Lucas, William, 1928-","Lucas, William Cecil, 1928-",http://id.loc.gov/authorities/names/no91002221
"Luce, Clare Boothe, 1903-1987.","Luce, Clare Boothe, 1903-1987",http://id.loc.gov/authorities/names/n50048840
"Luce, Constant.",,
"Luce, Robert.","Scholz, Wilhelm von, 1874-1969",http://id.loc.gov/authorities/names/nr95021136
"Luce, Robert Harding, 1900-",,
"Lucia, Carmen, 1902-","Lucia, Carmen, 1902-",http://id.loc.gov/authorities/names/n92080645
"Ludwig, Carl, 1816-1895.","Ludwig, Carl, 1816-1895",http://id.loc.gov/authorities/names/n79135283
"Ludwig, Frederick Edwin, 1909-",,
"Ludwig, Ruby.",,
"Lunden, Herman, 1859-1929.",,
"Lunsford, Frank J.",,
"Lunsford, Minnie.",,
"Luscomb, Florence, 1887-","Luscomb, Florence, 1887-",http://id.loc.gov/authorities/names/n79028772
"Lusk, Graham, 1866-1932.","Lusk, Graham, 1866-1932",http://id.loc.gov/authorities/names/n88627201
"Lusk, Sally.",,
"Luther, E. Hardy, 1898-1982.",,
"Lutz, Arthur.","Lutz, Charles Arthur",http://id.loc.gov/authorities/names/n88675575
"Lutz, Bert.",,
"Lutz, Betty.",,
"Luwdig, Martha.",,
"Lynch, Florence, 1911-",,
"Lynch, John David, 1890-1946.",,
"Lynn, Janet D.",,
"Lyon, G. Collins.",,
"Lytle, R. J., 1919-","Lytle, R. J., 1919-",http://id.loc.gov/authorities/names/n79043148
"Lyttle, Alfred E.",,
"MÃ¼nsterberg, Hugo, 1863-1916.",,
"Maazel, Lorin, 1930-","Maazel, Lorin, 1930-2014",http://id.loc.gov/authorities/names/n81043282
"Mabie, Henry Clay, 1847-1918.","Mabie, Henry Clay, 1847-1918",http://id.loc.gov/authorities/names/nb2012020140
"MacAdam, Barbara, 1947-","MacAdam, Barbara, 1947-",http://id.loc.gov/authorities/names/n93015403
"Macalla, Michael J.",,
"MacArthur, Jean Faircloth.","MacArthur, Jean Faircloth",http://id.loc.gov/authorities/names/n97079701
"Macauley, Thomas Babbington.",,
"MacChesney, Nathan William, 1878-1954.","MacChesney, Nathan William, 1878-1954",http://id.loc.gov/authorities/names/n90610770
"MacCoby, Eleanor E., 1917-","Maccoby, Eleanor E., 1917-",http://id.loc.gov/authorities/names/n80051542
"MacDonald, Kenneth.","MacDonald, Kenneth",http://id.loc.gov/authorities/names/n85024333
"MacDonald, Thomas H. (Thomas Harris), b. 1881.",,
"MacDougal, Ron.",,
"MacFarland, W. Henry.","MacFarland, W. Henry, Jr., 1921-1996",http://id.loc.gov/authorities/names/no2014142505
"Machrowicz, Thaddeus Michael, 1899-","Machrowicz, Thaddeus Michael, 1899-1970",http://id.loc.gov/authorities/names/no97031930
"Mack, Christian, 1834-1902.",,
"Mack, Connie, 1862-1956.","Mack, Connie, 1862-1956",http://id.loc.gov/authorities/names/n80001152
"Mack, John M.","Mack, J. M.",http://id.loc.gov/authorities/names/n88652277
"Mack, Temperance, d. 1850.",,
"Mackenzie, William Dexter, 1873-1960.",,
"MacLachlan, James Angell, 1891-","MacLachlan, James Angell, 1891-1967",http://id.loc.gov/authorities/names/n87837691
"MacLean, Donald, 1839-1903.","Maclean, Donald, M.D.",http://id.loc.gov/authorities/names/n98800071
"MacLean, Eugene.","MacLean, Eugene",http://id.loc.gov/authorities/names/n90651557
"MacMillan, D. P.",,
"Macmillan, Harold, 1894-1986.","Macmillan, Harold, 1894-1986",http://id.loc.gov/authorities/names/n50042715
"MacNeill, Ben Dixon, 1889-1960.","MacNeill, Ben Dixon, 1889-1960",http://id.loc.gov/authorities/names/n96085413
"MacNoughton, James.",,
"Madarang, Felipe.",,
"Madison, Dolley, 1768-1849.","Madison, Dolley, 1768-1849",http://id.loc.gov/authorities/names/n50039293
"Madrigal, Pacita.",,
"Magnuson, Warren Grant, 1905-","Magnuson, Warren G. (Warren Grant), 1905-1989",http://id.loc.gov/authorities/names/n50040171
"Mahon, George Herman, 1900-1985.","Mahon, George Herman, 1900-1985",http://id.loc.gov/authorities/names/n91061544
"Maier, Norman R. F. (Norman Raymond Frederick), 1900-","Maier, Norman R. F. (Norman Raymond Frederick), 1900-1977",http://id.loc.gov/authorities/names/n50037888
"Maier, Walter Arthur, 1893-1950.","Maier, Walter Arthur, 1893-1950",http://id.loc.gov/authorities/names/n80076472
"Maietta, Julia, 1909-","Maietta, Julia L. (Julia Luigia), 1909-1994",http://id.loc.gov/authorities/names/no2005115903
"Maitland, Lester J.","Maitland, Lester J., 1899-1990",http://id.loc.gov/authorities/names/no2005016398
"Major, Nettie Leitch.","Major, Nettie Leitch",http://id.loc.gov/authorities/names/n88653165
"Makled, Hussein.",,
"Malcolm, George Arthur, 1881-1961.","Malcolm, George A. (George Arthur), 1881-1961",http://id.loc.gov/authorities/names/n92120793
"Malesky, George.",,
"Malone, Dudley Field, 1882-1950.",,
"Malone, Dumas, 1892-","Malone, Dumas, 1892-1986",http://id.loc.gov/authorities/names/n79061940
"Malone, Wallace.","Malone, Wallace D.",http://id.loc.gov/authorities/names/no97040986
"Maloney, Francis.","Maloney, William F. (William Francis), 1959-",http://id.loc.gov/authorities/names/no96064782
"Mandel, William M.","Mandel, William M.",http://id.loc.gov/authorities/names/n84127876
"Mandela, Nelson, 1918-","Mandela, Nelson, 1918-2013",http://id.loc.gov/authorities/names/n85153068
"Mann, Charles Riborg, 1869-1942.","Mann, Charles Riborg, 1869-1942",http://id.loc.gov/authorities/names/n83228678
"Mann, Floyd Christopher, 1917-","Mann, Floyd Christopher, 1917-",http://id.loc.gov/authorities/names/n79021160
"Mann, Herbie, 1930-2003.","Mann, Herbie, 1930-2003",http://id.loc.gov/authorities/names/n82019972
"Manning, John L.","Manning, John L. (John Lawrence), 1816-1889",http://id.loc.gov/authorities/names/no00008255
"Manny, Annette Sawyer.",,
"Mantle, Lee, 1851-1934.","Mantle, Lee, 1851-1934",http://id.loc.gov/authorities/names/n2006160846
"Mao, Tse-tung, 1893-1976.","Mao, Zedong, 1893-1976",http://id.loc.gov/authorities/names/n78087649
"Mapes, Carl Herbert, 1900-",,
"Marc, Alexandre.","Marc, Alexandre",http://id.loc.gov/authorities/names/n50040668
"March, Benjamin Franklin, 1899-1934.",,
"Marcos, Ferdinand E. (Ferdinand Edralin), 1917-1989.","Marcos, Ferdinand E. (Ferdinand Edralin), 1917-1989",http://id.loc.gov/authorities/names/n80069013
"Marcy, Oliver, 1820-1899.","Marcy, Oliver, 1820-1899",http://id.loc.gov/authorities/names/n86827525
"Margry, Pierre, 1818-1894.","Margry, Pierre, 1818-1894",http://id.loc.gov/authorities/names/n50040790
"Marin, Fredrik, 1898-",,
"Marion, Leland L., 1895-",,
"Mark, E. L. (Edward Laurens), b. 1847.",,
"Markert, Clement L. (Clement Lawrence), 1917-","Markert, Clement L. (Clement Lawrence), 1917-1999",http://id.loc.gov/authorities/names/n86019308
"Markert, Clement L. (Clement Lawrence), 1917-1999.","Markert, Clement L. (Clement Lawrence), 1917-1999",http://id.loc.gov/authorities/names/n86019308
"Markley, Mary Elizabeth B., 1864-1956.",,
"Marks, Craig.","Marks, Craig",http://id.loc.gov/authorities/names/n95032553
"Marks, Gregory, 1939-","Marks, Gregory, 1939-",http://id.loc.gov/authorities/names/n80042648
"Marks, Jeannette Augustus, 1875-1964.","Marks, Jeannette Augustus, 1875-1964",http://id.loc.gov/authorities/names/n50057835
"Marks, Michael.","Hohlbein, Wolfgang, 1953-",http://id.loc.gov/authorities/names/no95039966
"Marley, Harold Parsons.",,
"Maroney, Paul.",,
"Maroti, Geza.","Maroti, Geza",http://id.loc.gov/authorities/names/nr91015393
"Marquand, Allan, 1853-1924.","Marquand, Allan, 1853-1924",http://id.loc.gov/authorities/names/n50041526
"Marquand, John P. (John Phillips), 1893-1960.","Marquand, John P. (John Phillips), 1893-1960",http://id.loc.gov/authorities/names/n79061320
"Marquardt, Walter W. (Walter William), 1878-",,
"Marquette, Jacques, 1637-1675.","Marquette, Jacques, 1637-1675",http://id.loc.gov/authorities/names/n80103649
"Marquis, Samuel Simpson, 1866-",,
"Marquis, Stewart.","Londonderry, Charles Stewart Henry Vane-Tempest-Stewart, Marquess, 1878-1949",http://id.loc.gov/authorities/names/n2004040042
"Marshall, Charles Burton, 1908-","Marshall, Charles Burton, 1908-1999",http://id.loc.gov/authorities/names/n50040966
"Marshall, Charles Edward, 1866-1927.","Marshall, Charles E. (Charles Edward), 1866-1927",http://id.loc.gov/authorities/names/no2002107165
"Marshall, Margaret.","Marshall, Margaret, 1949-",http://id.loc.gov/authorities/names/n80006815
"Marshall, Thurgood, 1908-1993.","Marshall, Thurgood, 1908-1993",http://id.loc.gov/authorities/names/n50040903
"Marston, George A.",,
"Marston, Isaac, 1839-1891.",,
"Martin, Charlotte Hagans.",,
"Martin, Edward, 1879-1967.","Martin, Edward, 1879-1967",http://id.loc.gov/authorities/names/nr92038308
"Martin, George H. (George Henry), 1841-1917.","Martin, George H. (George Henry), 1841-1917",http://id.loc.gov/authorities/names/n85827792
"Martin, Julia Bird.",,
"Martin, Paul, 1903-","Martin, Paul, 1903-1992",http://id.loc.gov/authorities/names/n84092624
"Martin, Ralph, 1942-","Martin, Ralph, 1942-",http://id.loc.gov/authorities/names/n50040947
"Martindale, Arthur Ingraham, 1910-",,
"Martineau, James, 1805-1900.","Martineau, James, 1805-1900",http://id.loc.gov/authorities/names/n85387771
"Marwil, Jonathan, 1940-","Marwil, Jonathan, 1940-",http://id.loc.gov/authorities/names/n86057668
"Marx, LeRoy.",,
"Mason, Alfred.","Mason, A. E. W. (Alfred Edward Woodley), 1865-1948",http://id.loc.gov/authorities/names/n50043662
"Mason, Emily Virginia.","Mason, Emily V. (Emily Virginia), 1815-1909",http://id.loc.gov/authorities/names/no2004002677
"Mason, George DeWitt, b. 1856.",,
"Mason, John Young, 1799-1859.","Mason, John Y. (John Young), 1799-1859",http://id.loc.gov/authorities/names/n88156123
"Mason, Loraine Olsen, 1922-",,
"Mason, Philip P. (Philip Parker), 1927-","Mason, Philip P. (Philip Parker), 1927-",http://id.loc.gov/authorities/names/n87875307
"Mason, William Smith, b. 1866.",,
"Massie, Thalia Fortescue, 1910 or 11-1963.","Massie, Thalia, 1911-1963",http://id.loc.gov/authorities/names/n2005037763
"Masson, David.","Masson, David, 1822-1907",http://id.loc.gov/authorities/names/n80067083
"Masten, C. C.","Masten, C. A. (Cornelius Arthur), 1857-1942",http://id.loc.gov/authorities/names/no98121851
"Mather, Kirtley F. (Kirtley Fletcher), 1888-","Mather, Kirtley F. (Kirtley Fletcher), 1888-1978",http://id.loc.gov/authorities/names/n85803448
"Mather, William Gwinn, 1857-1951.","Mather, William Gwinn, 1857-1951",http://id.loc.gov/authorities/names/n93019870
"Mathews, Abram B.",,
"Mathews, Harriet Francis, d. 1866.",,
"Mattern, David Earl, 1890-1959.",,
"Matthaei, Frederick C. (Frederick Carl), 1892-1973.","Matthaei, Frederick C. (Frederick Carl), 1892-1973",http://id.loc.gov/authorities/names/no2008190020
"Matthaei, Frederick Carl, 1925-",,
"Matthews, Chandler W.",,
"Matthews, David.","Matthews, David, 1943-",http://id.loc.gov/authorities/names/n80165143
"Matthews, Mildred.","Matthews, Mildred Shapley",http://id.loc.gov/authorities/names/n50000030
"Matthews, Rowena G.",,
"Matuszewski, Walter C.",,
"Mauck, Joseph William, 1852-1937.",,
"Maupin, Joyce.","Maupin, Joyce",http://id.loc.gov/authorities/names/n85273354
"Maverick, Maury, 1895-1954.","Maverick, Maury, 1895-1954",http://id.loc.gov/authorities/names/n93072514
"Maxey, John O., 1871-1920.",,
"Maxwell, Allen Douglas.",,
"Maxwell, Samuel, 1826-1901.","Maxwell, Samuel, 1826-1901",http://id.loc.gov/authorities/names/no90022476
"May, George S.","May, George S.",http://id.loc.gov/authorities/names/n78077453
"May, Herbert Arthur, 1892-1966.",,
"May, Rollo.","May, Rollo",http://id.loc.gov/authorities/names/n50007062
"May, Thomas, 1860-1927.",,
"Maybank, Burnet Rhett, 1899-1954.","Maybank, Burnet R. (Burnet Rhett), 1899-1954",http://id.loc.gov/authorities/names/n88295983
"Mayberry, William A.",,
"Mayer, William E., 1923-","Mayer, William E., 1923-",http://id.loc.gov/authorities/names/n80158572
"Mayhew, Ira, 1814-1894.","Mayhew, Ira, 1814-1894",http://id.loc.gov/authorities/names/n90605058
"Mayman, Martin.","Mayman, Martin",http://id.loc.gov/authorities/names/no2001068883
"Mayo, Leonard W.","Mayo, Leonard W., 1899-1992",http://id.loc.gov/authorities/names/no2010010530
"Mazrui, Ali Al Amin.","Mazrui, Ali AlʼAmin",http://id.loc.gov/authorities/names/n50078536
"McAllister, Andrew B.",,
"McAllister, Dorothy Smith, 1899-1983.","McAllister, Dorothy Smith, 1899-1983",http://id.loc.gov/authorities/names/n97062433
"McAllister, Samuel Wilson, 1890-",,
"McAllister, Thomas Raymond, 1905-",,
"McAlvay, Aaron Vance, 1847-1915.",,
"McAndrew, Helen Walker, 1826-1906.","McAndrew, Helen Walker, 1826-1906",http://id.loc.gov/authorities/names/n97018488
"McCain, R. Faye.",,
"McCall, Almon Watson, 1905-1970.",,
"McCall, Jonathan Nicholson, b. 1857.",,
"McCallum, George P. (George Porterfield), 1871-1952.",,
"McCalmont, Samuel P. (Samuel Plumer), 1823-1904.",,
"McCarthy, Eugene J., 1916-2005.","McCarthy, Eugene J., 1916-2005",http://id.loc.gov/authorities/names/n80002307
"McCartner, W. C.",,
"McCauley, Dorothy.",,
"McClanahan, Jack.","McClanahan, J. A.",http://id.loc.gov/authorities/names/n2006162772
"McClanahan, Meade.",,
"McClellan, George Brinton, 1826-1885.","McClellan, George B. (George Brinton), 1826-1885",http://id.loc.gov/authorities/names/n50014834
"McClellan, John Little, 1896-","McClellan, John L. (John Little), 1896-1977",http://id.loc.gov/authorities/names/n87870874
"McCloy, John Jay, 1895-","McCloy, John J. (John Jay), 1895-1989",http://id.loc.gov/authorities/names/n85033594
"McClure, Grace, 1884-",,
"McClure, Harry H.","McClure, H. B. (Harry B.)",http://id.loc.gov/authorities/names/n89657294
"McClure, Roy Donaldson, 1882-1951.",,
"McClure, William C., 1842-1904.",,
"McClusky, Howard Y. (Howard Yale), 1900-1982.",,
"McCollough, Lucille H.",,
"McCollough, Patrick H.",,
"McCollum, Walter.","McCollum, Walter R.",http://id.loc.gov/authorities/names/no2005043537
"McCord, Carey Pratt, 1886-",,
"McCormack, John W., 1891-1980.","McCormack, John W., 1891-1980",http://id.loc.gov/authorities/names/n82003102
"McCoy, Isaac, 1784-1846.","McCoy, Isaac, 1784-1846",http://id.loc.gov/authorities/names/n92024568
"McCoy, Robbie, Mrs.",,
"McCracken, Marian, 1920-",,
"McCrea, Archie Elbert, 1880-",,
"McCree, Dores.",,
"McCree, Wade H. (Wade Hampton), 1920-1987.","McCree, Wade H. (Wade Hampton), 1920-1987",http://id.loc.gov/authorities/names/n87891380
"McCreery, Fenton R. (Fenton Reuben), 1866-1940.",,
"McCreery, William B. (William Barker), 1836-1896.","McCreery, William B., 1836-1896",http://id.loc.gov/authorities/names/no2013021883
"McCurdy, Allan.",,
"McCurry, John C.",,
"McDonald, Christine Jewell.",,
"McDonald, James Henry, 1853-1934.",,
"McDonald, John Samuel, 1865-",,
"McDowell, C. S.","McDowell, Sally Campbell Preston, 1821-1895",http://id.loc.gov/authorities/names/n00023735
"McDowell, Robert H.",,
"McElrath, Ah Quon, 1915-",,
"McElroy, Neil H., 1904-","McElroy, Neil H. (Neil Hosler), 1904-1972",http://id.loc.gov/authorities/names/n88600059
"McEvoy, Joseph P.","McEvoy, J. P. (Joseph P.)",http://id.loc.gov/authorities/names/n97092789
"McFarlan, James H. (James Hoyt)",,
"McFarland, Ernest William, 1894-","McFarland, Ernest William, 1894-1984",http://id.loc.gov/authorities/names/n80020498
"McGee, Gale W. (Gale William), 1915-1992.","McGee, Gale W. (Gale William), 1915-1992",http://id.loc.gov/authorities/names/n88205753
"McGill, Charles William, 1865-",,
"McGill, Eula.","McGill, Eula, 1911-",http://id.loc.gov/authorities/names/no2008067931
"McGill, Forrest, 1947-","McGill, Forrest, 1947-",http://id.loc.gov/authorities/names/n87102493
"McGinley, Conde, d. 1963.",,
"McGrath, James Howard, 1903-","McGrath, J. Howard (James Howard), 1903-1966",http://id.loc.gov/authorities/names/n87870677
"McGrath, John W., b. 1837.",,
"McGrath, Tom J.",,
"McGuffey, William Holmes, 1800-1873.","McGuffey, William Holmes, 1800-1873",http://id.loc.gov/authorities/names/n50007831
"McGuire, Matthew F., 1921-",,
"McHugh, Philip.",,
"McInally, William Keith, 1905-1964.",,
"McIntire, Carl, 1906-","McIntire, Carl, 1906-2002",http://id.loc.gov/authorities/names/n88005003
"McIntire, Carl, 1906-2002.","McIntire, Carl, 1906-2002",http://id.loc.gov/authorities/names/n88005003
"McIntire, Sam, 1915-1988.",,
"McIntyre, Donald, 1807-1891.",,
"McIntyre, Thomas J., 1915-","McIntyre, Thomas J., 1915-",http://id.loc.gov/authorities/names/n79011594
"McKeithen, John Julian, 1918-","McKeithen, John J. (John Julian), 1918-1999",http://id.loc.gov/authorities/names/n88614238
"McKellar, Kenneth Douglas, 1869-1957.","McKellar, Kenneth Douglas, 1869-1957",http://id.loc.gov/authorities/names/n92076471
"McKenzie, Walter I. (Walter Ingles), 1888-1962.",,
"McKenzie, William Dexter, 1873-1960.",,
"McKim, Charles Follen, 1847-1909.","McKim, Charles Follen, 1847-1909",http://id.loc.gov/authorities/names/n83017570
"McKinley, Earl Baldwin, 1894-1938.","McKinley, Earl B. (Earl Baldwin), 1894-1938",http://id.loc.gov/authorities/names/n2011187081
"McKinney, Frank Edward, 1904-1974.","McKinney, Frank E. (Frank Edward), 1904-1974",http://id.loc.gov/authorities/names/n2009047043
"McKinney, John, 1803-1870.",,
"McLaren, Walter Wallace.","McLaren, W. W. (Walter Wallace), 1877-1951",http://id.loc.gov/authorities/names/no2003010708
"McLaughlin, Dean B. (Dean Benjamin), 1901-1965.","McLaughlin, Dean B. (Dean Benjamin), 1901-1965",http://id.loc.gov/authorities/names/n83827446
"McLaughlin, William F., 1932-",,
"McLellan, Martha Wells.",,
"McLellan, Richard D.",,
"McLouth, Lawrence Amos, 1863-1927.",,
"McLuhan, Marshall, 1911-","McLuhan, Marshall, 1911-1980",http://id.loc.gov/authorities/names/n80126329
"McMahon, Brien, 1903-1952.","McMahon, Brien, 1903-1952",http://id.loc.gov/authorities/names/n96087702
"McMahon, Henry O.",,
"McMahon, Juliet.",,
